page_id	title	month	month_edits	month_reverts	month_mutual_reverts	month_mutual_reverts_2	month_users	month_users_reg	month_reverting_users	month_mutual_reverting_users	tot_edits	tot_users	n_reverts	tot_edits_reg	tot_users_reg	n_reverts_reg
45929	Kvantdator	201610	1	0	0	0	1	0	0	0	81	68	3	57	48	0
45929	Kvantdator	201612	4	2	0	0	4	3	2	0	85	72	5	60	51	1
45929	Kvantdator	201702	2	1	0	0	2	1	1	0	87	73	6	61	51	1
45929	Kvantdator	201706	1	0	0	0	1	1	0	0	88	74	6	62	52	1
45929	Kvantdator	201711	2	0	0	0	1	1	0	0	90	75	6	64	53	1
45929	Kvantdator	201712	13	0	0	0	4	4	0	0	103	79	6	77	57	1
559426	LTE	200704	5	0	0	0	1	1	0	0	5	1	0	5	1	0
559426	LTE	200707	2	0	0	0	2	2	0	0	7	3	0	7	3	0
559426	LTE	200712	1	0	0	0	1	1	0	0	8	4	0	8	4	0
559426	LTE	200801	1	0	0	0	1	1	0	0	9	5	0	9	5	0
559426	LTE	200804	1	0	0	0	1	1	0	0	10	6	0	10	6	0
559426	LTE	200807	2	0	0	0	2	1	0	0	12	8	0	11	7	0
559426	LTE	200809	1	0	0	0	1	1	0	0	13	9	0	12	8	0
559426	LTE	200811	2	0	0	0	2	2	0	0	15	11	0	14	10	0
559426	LTE	200901	2	0	0	0	1	1	0	0	17	12	0	16	11	0
559426	LTE	200902	1	0	0	0	1	1	0	0	18	13	0	17	12	0
559426	LTE	200903	1	0	0	0	1	0	0	0	19	14	0	17	12	0
559426	LTE	200904	3	0	0	0	3	2	0	0	22	17	0	19	14	0
559426	LTE	200905	1	0	0	0	1	1	0	0	23	18	0	20	15	0
559426	LTE	200908	1	0	0	0	1	1	0	0	24	19	0	21	16	0
559426	LTE	200909	1	0	0	0	1	1	0	0	25	19	0	22	16	0
559426	LTE	200910	1	0	0	0	1	1	0	0	26	20	0	23	17	0
559426	LTE	200912	1	0	0	0	1	1	0	0	27	21	0	24	18	0
559426	LTE	201001	3	0	0	0	3	3	0	0	30	23	0	27	20	0
559426	LTE	201003	1	0	0	0	1	1	0	0	31	24	0	28	21	0
559426	LTE	201004	3	0	0	0	3	3	0	0	34	26	0	31	23	0
559426	LTE	201005	2	0	0	0	2	2	0	0	36	27	0	33	24	0
559426	LTE	201006	2	0	0	0	2	2	0	0	38	29	0	35	26	0
559426	LTE	201007	1	0	0	0	1	1	0	0	39	30	0	36	27	0
559426	LTE	201009	1	0	0	0	1	1	0	0	40	30	0	37	27	0
559426	LTE	201010	1	0	0	0	1	1	0	0	41	30	0	38	27	0
559426	LTE	201107	1	0	0	0	1	1	0	0	42	30	0	39	27	0
559426	LTE	201108	1	0	0	0	1	1	0	0	43	30	0	40	27	0
559426	LTE	201109	1	0	0	0	1	1	0	0	44	31	0	41	28	0
559426	LTE	201110	5	1	0	0	4	4	1	0	49	35	1	46	32	1
559426	LTE	201111	4	0	0	0	4	4	0	0	53	38	1	50	35	1
559426	LTE	201112	1	0	0	0	1	1	0	0	54	38	1	51	35	1
559426	LTE	201202	2	0	0	0	1	1	0	0	56	39	1	53	36	1
559426	LTE	201203	1	0	0	0	1	1	0	0	57	39	1	54	36	1
559426	LTE	201204	4	0	0	0	3	3	0	0	61	39	1	58	36	1
559426	LTE	201205	1	0	0	0	1	1	0	0	62	39	1	59	36	1
559426	LTE	201206	3	0	0	0	3	3	0	0	65	41	1	62	38	1
559426	LTE	201208	2	0	0	0	2	1	0	0	67	42	1	63	38	1
559426	LTE	201209	1	0	0	0	1	1	0	0	68	43	1	64	39	1
559426	LTE	201210	2	0	0	0	2	2	0	0	70	43	1	66	39	1
559426	LTE	201211	3	1	0	0	3	3	1	0	73	46	2	69	42	2
559426	LTE	201212	1	0	0	0	1	1	0	0	74	46	2	70	42	2
559426	LTE	201302	1	0	0	0	1	1	0	0	75	46	2	71	42	2
559426	LTE	201303	2	0	0	0	2	2	0	0	77	47	2	73	43	2
559426	LTE	201304	2	0	0	0	2	2	0	0	79	49	2	75	45	2
559426	LTE	201308	1	0	0	0	1	0	0	0	80	50	2	75	45	2
559426	LTE	201309	2	0	0	0	1	1	0	0	82	51	2	77	46	2
559426	LTE	201312	3	0	0	0	2	0	0	0	85	53	2	77	46	2
559426	LTE	201401	1	0	0	0	1	0	0	0	86	54	2	77	46	2
559426	LTE	201408	1	0	0	0	1	1	0	0	87	55	2	78	47	2
559426	LTE	201511	1	0	0	0	1	1	0	0	88	56	2	79	48	2
559426	LTE	201604	1	0	0	0	1	1	0	0	89	57	2	80	49	2
241632	Latens	200605	1	0	0	0	1	1	0	0	1	1	0	1	1	0
241632	Latens	200701	1	0	0	0	1	1	0	0	2	2	0	2	2	0
241632	Latens	200703	1	0	0	0	1	1	0	0	3	3	0	3	3	0
241632	Latens	200705	1	0	0	0	1	1	0	0	4	4	0	4	4	0
241632	Latens	200709	1	0	0	0	1	0	0	0	5	5	0	4	4	0
241632	Latens	200802	1	0	0	0	1	1	0	0	6	6	0	5	5	0
241632	Latens	200807	1	0	0	0	1	1	0	0	7	7	0	6	6	0
241632	Latens	200808	1	0	0	0	1	0	0	0	8	8	0	6	6	0
241632	Latens	200809	3	0	0	0	3	2	0	0	11	11	0	8	8	0
241632	Latens	200811	1	0	0	0	1	1	0	0	12	12	0	9	9	0
241632	Latens	200902	3	0	0	0	2	2	0	0	15	14	0	12	11	0
241632	Latens	200905	2	0	0	0	2	2	0	0	17	15	0	14	12	0
241632	Latens	201107	1	0	0	0	1	1	0	0	18	16	0	15	13	0
241632	Latens	201109	1	0	0	0	1	1	0	0	19	17	0	16	14	0
241632	Latens	201110	2	0	0	0	2	2	0	0	21	19	0	18	16	0
241632	Latens	201111	1	0	0	0	1	1	0	0	22	19	0	19	16	0
241632	Latens	201202	3	0	0	0	2	1	0	0	25	21	0	20	17	0
241632	Latens	201209	2	1	0	0	2	1	1	0	27	23	1	21	18	0
241632	Latens	201211	1	0	0	0	1	0	0	0	28	24	1	21	18	0
241632	Latens	201303	3	0	0	0	3	2	0	0	31	26	1	23	19	0
241632	Latens	201307	1	0	0	0	1	1	0	0	32	27	1	24	20	0
241632	Latens	201402	1	0	0	0	1	1	0	0	33	28	1	25	21	0
241632	Latens	201410	8	5	2	0	4	3	4	1	41	32	6	28	24	2
241632	Latens	201411	7	0	0	0	2	2	0	0	48	34	6	35	26	2
241632	Latens	201501	2	0	0	0	2	1	0	0	50	35	6	36	26	2
241632	Latens	201503	3	0	0	0	1	1	0	0	53	36	6	39	27	2
241632	Latens	201506	1	0	0	0	1	1	0	0	54	37	6	40	28	2
241632	Latens	201607	2	0	0	0	1	0	0	0	56	38	6	40	28	2
241632	Latens	201706	1	0	0	0	1	1	0	0	57	39	6	41	29	2
241632	Latens	201707	1	0	0	0	1	1	0	0	58	40	6	42	30	2
241632	Latens	201709	1	0	0	0	1	0	0	0	59	41	6	42	30	2
241632	Latens	201801	6	3	2	1	2	2	2	2	65	43	9	48	31	5
241632	Latens	201802	2	0	0	0	1	1	0	0	67	43	9	50	31	5
241632	Latens	201803	3	0	0	0	3	3	0	0	70	45	9	53	33	5
67307	Lightweight_Directory_Access_Protocol	200411	1	0	0	0	1	1	0	0	1	1	0	1	1	0
67307	Lightweight_Directory_Access_Protocol	200503	1	0	0	0	1	1	0	0	2	2	0	2	2	0
67307	Lightweight_Directory_Access_Protocol	200508	1	0	0	0	1	1	0	0	3	3	0	3	3	0
67307	Lightweight_Directory_Access_Protocol	200511	1	0	0	0	1	1	0	0	4	4	0	4	4	0
67307	Lightweight_Directory_Access_Protocol	200601	1	0	0	0	1	1	0	0	5	5	0	5	5	0
67307	Lightweight_Directory_Access_Protocol	200602	1	0	0	0	1	1	0	0	6	5	0	6	5	0
67307	Lightweight_Directory_Access_Protocol	200604	1	0	0	0	1	1	0	0	7	6	0	7	6	0
67307	Lightweight_Directory_Access_Protocol	200606	2	0	0	0	1	1	0	0	9	6	0	9	6	0
67307	Lightweight_Directory_Access_Protocol	200607	1	0	0	0	1	1	0	0	10	6	0	10	6	0
67307	Lightweight_Directory_Access_Protocol	200609	1	0	0	0	1	1	0	0	11	6	0	11	6	0
67307	Lightweight_Directory_Access_Protocol	200611	1	0	0	0	1	0	0	0	12	7	0	11	6	0
67307	Lightweight_Directory_Access_Protocol	200702	1	0	0	0	1	1	0	0	13	8	0	12	7	0
67307	Lightweight_Directory_Access_Protocol	200703	1	0	0	0	1	1	0	0	14	9	0	13	8	0
67307	Lightweight_Directory_Access_Protocol	200706	1	0	0	0	1	1	0	0	15	10	0	14	9	0
67307	Lightweight_Directory_Access_Protocol	200708	1	0	0	0	1	1	0	0	16	11	0	15	10	0
67307	Lightweight_Directory_Access_Protocol	200709	2	0	0	0	2	1	0	0	18	13	0	16	11	0
67307	Lightweight_Directory_Access_Protocol	200710	1	0	0	0	1	1	0	0	19	13	0	17	11	0
67307	Lightweight_Directory_Access_Protocol	200711	1	0	0	0	1	1	0	0	20	13	0	18	11	0
67307	Lightweight_Directory_Access_Protocol	200712	1	0	0	0	1	1	0	0	21	14	0	19	12	0
67307	Lightweight_Directory_Access_Protocol	200805	1	0	0	0	1	1	0	0	22	15	0	20	13	0
67307	Lightweight_Directory_Access_Protocol	200808	1	0	0	0	1	1	0	0	23	16	0	21	14	0
67307	Lightweight_Directory_Access_Protocol	200810	1	0	0	0	1	0	0	0	24	17	0	21	14	0
67307	Lightweight_Directory_Access_Protocol	200811	2	0	0	0	1	0	0	0	26	18	0	21	14	0
67307	Lightweight_Directory_Access_Protocol	200901	1	0	0	0	1	1	0	0	27	19	0	22	15	0
67307	Lightweight_Directory_Access_Protocol	200903	1	0	0	0	1	1	0	0	28	20	0	23	16	0
67307	Lightweight_Directory_Access_Protocol	200905	1	0	0	0	1	1	0	0	29	21	0	24	17	0
67307	Lightweight_Directory_Access_Protocol	200909	1	0	0	0	1	1	0	0	30	22	0	25	18	0
67307	Lightweight_Directory_Access_Protocol	200910	1	0	0	0	1	1	0	0	31	23	0	26	19	0
67307	Lightweight_Directory_Access_Protocol	200911	2	0	0	0	2	2	0	0	33	24	0	28	20	0
67307	Lightweight_Directory_Access_Protocol	200912	1	0	0	0	1	1	0	0	34	24	0	29	20	0
67307	Lightweight_Directory_Access_Protocol	201002	1	0	0	0	1	1	0	0	35	24	0	30	20	0
67307	Lightweight_Directory_Access_Protocol	201005	2	0	0	0	2	2	0	0	37	25	0	32	21	0
67307	Lightweight_Directory_Access_Protocol	201008	1	0	0	0	1	1	0	0	38	26	0	33	22	0
67307	Lightweight_Directory_Access_Protocol	201012	1	0	0	0	1	1	0	0	39	27	0	34	23	0
67307	Lightweight_Directory_Access_Protocol	201102	1	0	0	0	1	1	0	0	40	27	0	35	23	0
67307	Lightweight_Directory_Access_Protocol	201103	1	0	0	0	1	0	0	0	41	28	0	35	23	0
67307	Lightweight_Directory_Access_Protocol	201104	1	0	0	0	1	1	0	0	42	29	0	36	24	0
67307	Lightweight_Directory_Access_Protocol	201105	1	0	0	0	1	1	0	0	43	30	0	37	25	0
67307	Lightweight_Directory_Access_Protocol	201107	2	0	0	0	2	1	0	0	45	32	0	38	26	0
67307	Lightweight_Directory_Access_Protocol	201109	1	0	0	0	1	1	0	0	46	32	0	39	26	0
67307	Lightweight_Directory_Access_Protocol	201112	1	0	0	0	1	1	0	0	47	33	0	40	27	0
67307	Lightweight_Directory_Access_Protocol	201205	1	0	0	0	1	1	0	0	48	34	0	41	28	0
67307	Lightweight_Directory_Access_Protocol	201207	1	0	0	0	1	1	0	0	49	35	0	42	29	0
67307	Lightweight_Directory_Access_Protocol	201209	2	0	0	0	2	2	0	0	51	37	0	44	31	0
67307	Lightweight_Directory_Access_Protocol	201303	1	0	0	0	1	1	0	0	52	38	0	45	32	0
67307	Lightweight_Directory_Access_Protocol	201309	1	0	0	0	1	1	0	0	53	39	0	46	33	0
67307	Lightweight_Directory_Access_Protocol	201503	1	0	0	0	1	1	0	0	54	40	0	47	34	0
67307	Lightweight_Directory_Access_Protocol	201706	2	0	0	0	1	1	0	0	56	41	0	49	35	0
49326	Linux	200407	1	0	0	0	1	1	0	0	1	1	0	1	1	0
49326	Linux	200408	1	0	0	0	1	1	0	0	2	2	0	2	2	0
49326	Linux	200503	1	0	0	0	1	1	0	0	3	3	0	3	3	0
49326	Linux	200505	17	0	0	0	3	2	0	0	20	6	0	19	5	0
49326	Linux	200506	10	1	0	0	7	5	1	0	30	12	1	27	9	0
49326	Linux	200507	2	0	0	0	2	1	0	0	32	14	1	28	10	0
49326	Linux	200508	3	0	0	0	3	1	0	0	35	17	1	29	11	0
49326	Linux	200509	6	0	0	0	5	3	0	0	41	20	1	33	12	0
49326	Linux	200510	5	0	0	0	5	3	0	0	46	24	1	36	14	0
49326	Linux	200511	6	0	0	0	5	0	0	0	52	28	1	36	14	0
49326	Linux	200512	8	2	0	0	8	3	2	0	60	34	3	39	15	0
49326	Linux	200601	9	0	0	0	7	4	0	0	69	39	3	45	17	0
49326	Linux	200602	17	2	0	0	13	3	2	0	86	51	5	48	19	0
49326	Linux	200603	5	0	0	0	3	2	0	0	91	54	5	52	21	0
49326	Linux	200604	9	0	0	0	4	4	0	0	100	58	5	61	25	0
49326	Linux	200605	112	1	0	0	10	5	1	0	212	67	6	165	29	0
49326	Linux	200606	21	5	0	0	10	8	4	0	233	73	11	181	34	3
49326	Linux	200607	10	2	0	0	9	4	2	0	243	81	13	185	37	5
49326	Linux	200608	8	0	0	0	4	2	0	0	251	83	13	191	37	5
49326	Linux	200609	13	0	0	0	9	6	0	0	264	88	13	201	40	5
49326	Linux	200610	26	1	0	0	10	9	1	0	290	96	14	226	47	5
49326	Linux	200611	17	2	0	0	10	8	2	0	307	104	16	238	53	6
49326	Linux	200612	7	0	0	0	5	4	0	0	314	109	16	243	57	6
49326	Linux	200701	10	0	0	0	8	3	0	0	324	116	16	247	59	6
49326	Linux	200702	14	0	0	0	9	4	0	0	338	122	16	254	60	6
49326	Linux	200703	30	1	0	0	14	11	1	0	368	135	17	280	70	6
49326	Linux	200704	24	1	0	0	12	7	1	0	392	144	18	296	74	6
49326	Linux	200705	2	0	0	0	2	1	0	0	394	145	18	297	74	6
49326	Linux	200706	20	1	0	0	7	5	1	0	414	150	19	315	77	6
49326	Linux	200707	7	1	0	0	6	3	1	0	421	155	20	319	79	6
49326	Linux	200708	8	1	0	0	5	4	1	0	429	160	21	326	83	6
49326	Linux	200709	11	2	0	0	8	5	2	0	440	163	23	333	83	7
49326	Linux	200710	12	1	0	0	5	4	1	0	452	166	24	340	85	7
49326	Linux	200711	1	0	0	0	1	0	0	0	453	167	24	340	85	7
49326	Linux	200712	12	3	0	0	7	3	2	0	465	173	27	346	87	7
49326	Linux	200801	4	0	0	0	2	2	0	0	469	175	27	350	89	7
49326	Linux	200802	5	0	0	0	5	2	0	0	474	180	27	352	91	7
49326	Linux	200803	6	0	0	0	4	3	0	0	480	184	27	357	94	7
49326	Linux	200804	7	2	1	0	3	3	2	1	487	186	29	364	96	9
49326	Linux	200805	15	5	0	0	11	8	4	0	502	196	34	376	103	14
49326	Linux	200806	3	0	0	0	3	2	0	0	505	198	34	378	104	14
49326	Linux	200807	3	0	0	0	3	3	0	0	508	200	34	381	106	14
49326	Linux	200808	15	4	0	0	10	7	3	0	523	205	38	393	108	18
49326	Linux	200809	28	3	0	0	11	10	3	0	551	211	41	420	113	21
49326	Linux	200810	5	0	0	0	5	3	0	0	556	213	41	423	113	21
49326	Linux	200811	5	0	0	0	4	2	0	0	561	216	41	426	114	21
49326	Linux	200812	6	0	0	0	5	4	0	0	567	221	41	431	118	21
49326	Linux	200901	3	0	0	0	3	3	0	0	570	223	41	434	120	21
49326	Linux	200902	3	0	0	0	3	2	0	0	573	224	41	436	120	21
49326	Linux	200903	3	0	0	0	3	2	0	0	576	226	41	438	121	21
49326	Linux	200904	7	0	0	0	4	3	0	0	583	229	41	444	123	21
49326	Linux	200905	2	0	0	0	2	1	0	0	585	231	41	445	124	21
49326	Linux	200906	4	0	0	0	4	3	0	0	589	234	41	448	126	21
49326	Linux	200907	12	1	0	0	7	6	1	0	601	237	42	455	128	22
49326	Linux	200908	2	0	0	0	2	2	0	0	603	238	42	457	129	22
49326	Linux	200909	7	0	0	0	5	4	0	0	610	241	42	463	131	22
49326	Linux	200910	7	1	0	0	6	6	1	0	617	244	43	470	134	23
49326	Linux	200911	6	0	0	0	5	5	0	0	623	247	43	476	137	23
49326	Linux	200912	5	1	0	0	5	3	1	0	628	249	44	479	138	23
49326	Linux	201001	11	0	0	0	8	7	0	0	639	254	44	489	142	23
49326	Linux	201002	1	0	0	0	1	1	0	0	640	254	44	490	142	23
49326	Linux	201003	2	0	0	0	2	1	0	0	642	255	44	491	142	23
49326	Linux	201004	2	0	0	0	2	1	0	0	644	257	44	492	143	23
49326	Linux	201005	1	0	0	0	1	1	0	0	645	257	44	493	143	23
49326	Linux	201006	4	1	0	0	4	4	1	0	649	261	45	497	147	24
49326	Linux	201007	5	0	0	0	2	1	0	0	654	262	45	498	147	24
49326	Linux	201008	6	0	0	0	4	4	0	0	660	263	45	504	148	24
49326	Linux	201009	7	0	0	0	3	3	0	0	667	265	45	511	150	24
49326	Linux	201011	5	1	0	0	3	3	1	0	672	267	46	516	152	25
49326	Linux	201012	2	0	0	0	2	2	0	0	674	268	46	518	153	25
49326	Linux	201101	3	0	0	0	3	2	0	0	677	270	46	520	154	25
49326	Linux	201102	3	1	0	0	3	2	1	0	680	271	47	522	154	25
49326	Linux	201104	3	0	0	0	3	3	0	0	683	272	47	525	155	25
49326	Linux	201106	1	0	0	0	1	0	0	0	684	273	47	525	155	25
49326	Linux	201107	4	0	0	0	4	4	0	0	688	276	47	529	158	25
49326	Linux	201108	2	0	0	0	2	0	0	0	690	277	47	529	158	25
49326	Linux	201109	8	0	0	0	6	3	0	0	698	281	47	532	160	25
49326	Linux	201110	3	1	0	0	3	3	1	0	701	282	48	535	161	26
49326	Linux	201111	2	0	0	0	2	1	0	0	703	284	48	536	162	26
49326	Linux	201112	3	0	0	0	3	3	0	0	706	284	48	539	162	26
49326	Linux	201201	5	0	0	0	4	3	0	0	711	287	48	542	164	26
49326	Linux	201202	2	0	0	0	2	2	0	0	713	287	48	544	164	26
49326	Linux	201203	3	0	0	0	3	3	0	0	716	288	48	547	165	26
49326	Linux	201205	4	0	0	0	3	3	0	0	720	291	48	551	168	26
49326	Linux	201207	1	0	0	0	1	1	0	0	721	291	48	552	168	26
49326	Linux	201208	3	0	0	0	2	2	0	0	724	293	48	555	170	26
49326	Linux	201209	4	0	0	0	4	2	0	0	728	297	48	557	172	26
49326	Linux	201210	2	0	0	0	2	1	0	0	730	298	48	558	172	26
49326	Linux	201211	4	0	0	0	2	1	0	0	734	299	48	560	172	26
49326	Linux	201212	7	0	0	0	2	1	0	0	741	300	48	566	172	26
49326	Linux	201302	4	0	0	0	4	3	0	0	745	303	48	569	174	26
49326	Linux	201303	1	0	0	0	1	0	0	0	746	304	48	569	174	26
49326	Linux	201305	2	0	0	0	2	1	0	0	748	306	48	570	175	26
49326	Linux	201306	4	1	0	0	3	3	1	0	752	308	49	574	177	27
49326	Linux	201307	1	0	0	0	1	1	0	0	753	309	49	575	178	27
49326	Linux	201308	8	0	0	0	3	1	0	0	761	311	49	580	178	27
49326	Linux	201309	3	1	0	0	3	2	1	0	764	313	50	582	179	27
49326	Linux	201310	5	0	0	0	3	2	0	0	769	315	50	585	180	27
49326	Linux	201311	3	0	0	0	2	1	0	0	772	316	50	586	180	27
49326	Linux	201312	3	0	0	0	3	2	0	0	775	318	50	588	181	27
49326	Linux	201401	1	0	0	0	1	0	0	0	776	319	50	588	181	27
49326	Linux	201402	2	0	0	0	2	2	0	0	778	320	50	590	182	27
49326	Linux	201404	1	0	0	0	1	0	0	0	779	321	50	590	182	27
49326	Linux	201405	1	0	0	0	1	1	0	0	780	322	50	591	183	27
49326	Linux	201406	2	0	0	0	2	2	0	0	782	322	50	593	183	27
49326	Linux	201407	2	0	0	0	2	2	0	0	784	323	50	595	184	27
49326	Linux	201408	6	0	0	0	5	5	0	0	790	326	50	601	187	27
49326	Linux	201409	3	1	0	0	3	2	1	0	793	329	51	603	189	27
49326	Linux	201410	2	0	0	0	1	1	0	0	795	330	51	605	190	27
49326	Linux	201501	1	0	0	0	1	0	0	0	796	331	51	605	190	27
49326	Linux	201502	1	0	0	0	1	1	0	0	797	332	51	606	191	27
49326	Linux	201503	2	0	0	0	2	2	0	0	799	334	51	608	193	27
49326	Linux	201504	2	0	0	0	2	2	0	0	801	336	51	610	195	27
49326	Linux	201505	3	0	0	0	1	1	0	0	804	337	51	613	196	27
49326	Linux	201506	2	0	0	0	1	1	0	0	806	338	51	615	196	27
49326	Linux	201507	5	0	0	0	3	3	0	0	811	341	51	620	199	27
49326	Linux	201511	1	0	0	0	1	1	0	0	812	342	51	621	200	27
49326	Linux	201601	2	0	0	0	2	2	0	0	814	343	51	623	201	27
49326	Linux	201602	2	0	0	0	2	2	0	0	816	345	51	625	203	27
49326	Linux	201603	4	0	0	0	3	2	0	0	820	346	51	628	203	27
49326	Linux	201604	1	0	0	0	1	1	0	0	821	347	51	629	204	27
49326	Linux	201702	3	1	0	0	3	2	1	0	824	349	52	631	205	27
49326	Linux	201703	1	0	0	0	1	1	0	0	825	350	52	632	205	27
49326	Linux	201704	3	0	0	0	2	1	0	0	828	351	52	634	205	27
49326	Linux	201706	15	0	0	0	3	3	0	0	843	352	52	649	206	27
49326	Linux	201709	1	0	0	0	1	1	0	0	844	352	52	650	206	27
49326	Linux	201712	3	0	0	0	2	2	0	0	847	353	52	653	207	27
49326	Linux	201801	11	1	0	0	6	5	1	0	858	357	53	663	210	27
49326	Linux	201803	4	0	0	0	2	2	0	0	862	359	53	667	212	27
49326	Linux	201806	2	0	0	0	2	2	0	0	864	359	53	669	212	27
16400	Lisp	200309	5	0	0	0	4	3	0	0	5	4	0	4	3	0
16400	Lisp	200312	1	0	0	0	1	1	0	0	6	5	0	5	4	0
16400	Lisp	200404	2	0	0	0	1	0	0	0	8	6	0	5	4	0
16400	Lisp	200406	4	0	0	0	2	2	0	0	12	8	0	9	6	0
16400	Lisp	200407	1	0	0	0	1	1	0	0	13	9	0	10	7	0
16400	Lisp	200408	1	0	0	0	1	1	0	0	14	10	0	11	8	0
16400	Lisp	200411	2	0	0	0	2	1	0	0	16	12	0	12	9	0
16400	Lisp	200504	1	0	0	0	1	0	0	0	17	13	0	12	9	0
16400	Lisp	200507	1	0	0	0	1	0	0	0	18	14	0	12	9	0
16400	Lisp	200508	2	0	0	0	2	2	0	0	20	16	0	14	11	0
16400	Lisp	200509	3	0	0	0	3	3	0	0	23	19	0	17	14	0
16400	Lisp	200510	1	0	0	0	1	1	0	0	24	19	0	18	14	0
16400	Lisp	200601	1	0	0	0	1	1	0	0	25	20	0	19	15	0
16400	Lisp	200603	1	0	0	0	1	1	0	0	26	21	0	20	16	0
16400	Lisp	200604	2	0	0	0	1	0	0	0	28	22	0	20	16	0
16400	Lisp	200605	1	0	0	0	1	1	0	0	29	23	0	21	17	0
16400	Lisp	200606	1	0	0	0	1	1	0	0	30	23	0	22	17	0
16400	Lisp	200607	1	0	0	0	1	1	0	0	31	24	0	23	18	0
16400	Lisp	200608	2	0	0	0	2	2	0	0	33	24	0	25	18	0
16400	Lisp	200611	1	0	0	0	1	1	0	0	34	24	0	26	18	0
16400	Lisp	200612	2	0	0	0	2	2	0	0	36	26	0	28	20	0
16400	Lisp	200701	1	0	0	0	1	1	0	0	37	27	0	29	21	0
16400	Lisp	200702	9	0	0	0	1	1	0	0	46	28	0	38	22	0
16400	Lisp	200705	1	0	0	0	1	1	0	0	47	29	0	39	23	0
16400	Lisp	200706	3	0	0	0	3	3	0	0	50	30	0	42	24	0
16400	Lisp	200707	2	0	0	0	2	2	0	0	52	31	0	44	25	0
16400	Lisp	200708	1	0	0	0	1	1	0	0	53	32	0	45	26	0
16400	Lisp	200710	1	0	0	0	1	1	0	0	54	33	0	46	27	0
16400	Lisp	200711	2	0	0	0	2	2	0	0	56	35	0	48	29	0
16400	Lisp	200712	2	0	0	0	1	1	0	0	58	35	0	50	29	0
16400	Lisp	200801	2	0	0	0	2	2	0	0	60	36	0	52	30	0
16400	Lisp	200802	3	0	0	0	3	3	0	0	63	38	0	55	32	0
16400	Lisp	200803	1	0	0	0	1	1	0	0	64	39	0	56	33	0
16400	Lisp	200805	1	0	0	0	1	1	0	0	65	39	0	57	33	0
16400	Lisp	200807	2	0	0	0	2	2	0	0	67	39	0	59	33	0
16400	Lisp	200808	1	0	0	0	1	1	0	0	68	40	0	60	34	0
16400	Lisp	200809	2	0	0	0	1	1	0	0	70	41	0	62	35	0
16400	Lisp	200810	2	0	0	0	2	2	0	0	72	42	0	64	36	0
16400	Lisp	200812	1	0	0	0	1	0	0	0	73	43	0	64	36	0
16400	Lisp	200901	3	0	0	0	3	3	0	0	76	46	0	67	39	0
16400	Lisp	200904	2	0	0	0	1	0	0	0	78	47	0	67	39	0
16400	Lisp	200905	1	0	0	0	1	0	0	0	79	48	0	67	39	0
16400	Lisp	200906	2	0	0	0	2	2	0	0	81	50	0	69	41	0
16400	Lisp	200909	3	0	0	0	1	0	0	0	84	51	0	69	41	0
16400	Lisp	201004	1	0	0	0	1	0	0	0	85	52	0	69	41	0
16400	Lisp	201012	1	0	0	0	1	1	0	0	86	52	0	70	41	0
16400	Lisp	201111	1	0	0	0	1	1	0	0	87	53	0	71	42	0
16400	Lisp	201202	2	0	0	0	2	2	0	0	89	55	0	73	44	0
16400	Lisp	201203	1	0	0	0	1	1	0	0	90	56	0	74	45	0
16400	Lisp	201205	1	0	0	0	1	1	0	0	91	57	0	75	46	0
16400	Lisp	201206	1	0	0	0	1	1	0	0	92	57	0	76	46	0
16400	Lisp	201211	1	0	0	0	1	1	0	0	93	57	0	77	46	0
16400	Lisp	201212	1	0	0	0	1	1	0	0	94	58	0	78	47	0
16400	Lisp	201302	1	0	0	0	1	1	0	0	95	58	0	79	47	0
16400	Lisp	201303	1	0	0	0	1	1	0	0	96	58	0	80	47	0
16400	Lisp	201405	2	0	0	0	2	2	0	0	98	60	0	82	49	0
16400	Lisp	201502	2	0	0	0	1	0	0	0	100	61	0	82	49	0
16400	Lisp	201509	2	0	0	0	2	2	0	0	102	63	0	84	51	0
16400	Lisp	201705	1	0	0	0	1	0	0	0	103	64	0	84	51	0
16400	Lisp	201807	1	0	0	0	1	1	0	0	104	65	0	85	52	0
103454	MAC-adress	200506	2	0	0	0	1	0	0	0	2	1	0	0	0	0
103454	MAC-adress	200508	2	0	0	0	2	2	0	0	4	3	0	2	2	0
103454	MAC-adress	200509	1	0	0	0	1	1	0	0	5	4	0	3	3	0
103454	MAC-adress	200511	1	0	0	0	1	0	0	0	6	5	0	3	3	0
103454	MAC-adress	200601	2	0	0	0	2	1	0	0	8	7	0	4	4	0
103454	MAC-adress	200602	1	0	0	0	1	1	0	0	9	7	0	5	4	0
103454	MAC-adress	200603	6	0	0	0	2	1	0	0	15	8	0	6	4	0
103454	MAC-adress	200604	1	0	0	0	1	1	0	0	16	8	0	7	4	0
103454	MAC-adress	200605	1	0	0	0	1	1	0	0	17	8	0	8	4	0
103454	MAC-adress	200607	1	0	0	0	1	1	0	0	18	8	0	9	4	0
103454	MAC-adress	200609	1	0	0	0	1	1	0	0	19	9	0	10	5	0
103454	MAC-adress	200610	1	0	0	0	1	0	0	0	20	10	0	10	5	0
103454	MAC-adress	201106	3	0	0	0	1	1	0	0	23	11	0	13	6	0
103454	MAC-adress	201302	1	0	0	0	1	1	0	0	24	12	0	14	7	0
103454	MAC-adress	201304	3	0	0	0	2	2	0	0	27	14	0	17	9	0
