page_id	title	tot_edits	tot_users	n_reverts	revert_users	mutual_reverts	mutual_reverting_users	M	M_final	tot_edits_reg	tot_users_reg	n_reverts_reg	revert_users_reg	mutual_reverts_reg	mutual_reverting_users_reg	M_reg	M_final_reg	sample_users
35574	Rechnernetz	806	513	198	263	8	7	13	70	485	269	21	111	0	0	0	0	0
189507	Remote_Authentication_Dial-In_User_Service	166	121	7	14	0	0	0	0	114	76	1	8	0	0	0	0	0
290651	Resource_Reservation_Protocol	66	57	0	0	0	0	0	0	43	38	0	0	0	0	0	0	0
572531	Rich_Internet_Application	292	177	25	31	6	4	6	16	185	99	8	19	0	0	0	0	0
9678525	Robotergesteuerte_Prozessautomatisierung	20	15	2	4	0	0	0	0	13	11	1	3	0	0	0	0	0
20086	Robotik	736	451	127	173	4	4	6	8	479	251	18	82	0	0	0	0	0
169189	Schadprogramm	717	433	159	213	8	7	18	105	452	246	17	96	2	2	9	0	0
1459771	Secure_Real-Time_Transport_Protocol	20	18	0	0	0	0	0	0	18	16	0	0	0	0	0	0	0
6241670	Selbstfahrendes_Kraftfahrzeug	387	155	38	53	2	2	10	0	342	110	17	35	2	2	10	0	0
21933	Semantic_Web	806	403	62	78	4	3	28	39	576	233	24	42	2	2	13	0	0
395948	Serviceorientierte_Architektur	634	388	41	61	10	8	14	88	318	172	10	28	0	0	0	0	0
266910	Session_Description_Protocol	54	45	2	4	0	0	0	0	42	35	0	2	0	0	0	0	0
120205	Session_Initiation_Protocol	418	267	36	46	0	0	0	0	246	140	11	24	0	0	0	0	0
9133242	Smart_Contract	42	32	0	0	0	0	0	0	25	19	0	0	0	0	0	0	0
5302601	Smartes_Objekt	36	22	1	2	0	0	0	0	22	13	0	1	0	0	0	0	0
141784	Smartphone	1743	899	297	361	20	19	35	494	1183	456	70	166	8	8	20	88	0
10390037	Software-defined_networking	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
468650	Software_Defined_Radio	214	131	12	18	2	2	3	0	126	68	3	8	0	0	0	0	0
95884	Spracherkennung	599	327	50	81	0	0	0	0	408	206	7	42	0	0	0	0	0
1314069	Sprachtechnologie	25	21	1	2	0	0	0	0	20	16	1	2	0	0	0	0	0
136101	Stream_Control_Transmission_Protocol	120	88	3	5	0	0	0	0	92	62	2	4	0	0	0	0	0
17159	Supercomputer	991	484	67	103	2	2	13	0	674	269	11	51	2	2	13	0	0
39783	Telekommunikation	569	328	107	135	2	2	3	0	377	199	11	62	0	0	0	0	0
193613	Traffic-Shaping	111	89	6	12	0	0	0	0	73	58	1	7	0	0	0	0	0
1857565	Transmission_Control_Protocol	1300	768	193	270	4	4	4	8	729	339	17	116	0	0	0	0	0
2442852	Transparent_Network_Substrate	7	6	1	2	0	0	0	0	5	4	1	2	0	0	0	0	0
210187	Transport_Layer_Security	653	419	81	111	2	2	5	0	386	212	11	51	2	2	5	0	0
648514	Transportschicht	4	3	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0
136999	Tunnel_(Rechnernetz)	273	159	15	24	0	0	0	0	180	80	0	9	0	0	0	0	0
2426353	Twitter	2193	1195	390	479	38	27	95	2511	1534	657	112	229	24	14	67	868	0
85528	Uniform_Resource_Name	109	87	3	6	0	0	0	0	83	66	2	5	0	0	0	0	0
174138	Verschlüsselung	767	435	182	250	2	2	2	0	446	208	22	114	0	0	0	0	0
