page_id	title	tot_edits	tot_users	n_reverts	revert_users	mutual_reverts	mutual_reverting_users	M	M_final	tot_edits_reg	tot_users_reg	n_reverts_reg	revert_users_reg	mutual_reverts_reg	mutual_reverting_users_reg	M_reg	M_final_reg	sample_users
1092923	Google	11601	5386	2731	2852	148	102	472	46818	8635	3385	1055	1503	70	51	253	12750	0
45294486	Guix_System_Distribution	141	50	16	14	6	4	19	48	106	31	11	9	4	3	12	12	0
4939073	Homomorphic_encryption	389	214	16	26	0	0	0	0	253	120	6	13	0	0	0	0	0
22060017	Human-computer_interaction	7	7	1	2	0	0	0	0	6	6	0	1	0	0	0	0	0
49459089	Hyperledger	130	76	7	8	4	3	7	15	102	51	5	6	0	0	0	0	0
13443	Hypertext_Transfer_Protocol	3978	2412	1244	1567	34	32	63	1888	2171	965	206	602	6	6	12	48	0
1419779	IDMS	224	122	19	30	0	0	0	0	113	56	1	13	0	0	0	0	0
14739	IEEE_802.11	3634	1925	473	618	12	12	30	264	1679	737	48	215	4	4	20	48	0
14735	IEEE_802.15	270	155	15	28	0	0	0	0	185	91	2	14	0	0	0	0	0
15318	IPv6	5358	2431	816	919	46	35	393	13580	3367	1063	220	356	20	14	310	4270	0
87409	ISCSI	1260	704	101	132	8	7	13	77	555	278	20	54	0	0	0	0	0
927507	Identity_management	927	461	76	107	2	2	2	0	544	223	20	53	0	0	0	0	0
21825051	Identity_management_system	169	86	5	10	0	0	0	0	119	54	2	7	0	0	0	0	0
50489717	Incident_Object_Description_Exchange_Format	23	11	0	0	0	0	0	0	19	9	0	0	0	0	0	0	0
39773873	Industry_4.0	378	204	24	43	0	0	0	0	222	111	10	27	0	0	0	0	0
1197962	Information_and_communications_technology	1434	821	362	467	12	9	20	162	761	370	65	205	0	0	0	0	0
56938	Institute_of_Electrical_and_Electronics_Engineers	1516	823	6	10	0	0	0	0	990	487	2	7	0	0	0	0	0
15231	Integrated_Services_Digital_Network	1512	929	271	354	18	14	88	882	751	408	41	151	4	3	44	57	0
5175523	Intelligent_environment	70	46	4	8	0	0	0	0	56	37	3	7	0	0	0	0	0
14539	Internet	8980	4290	2403	2559	100	84	397	33096	5949	2234	641	1112	34	30	225	6660	0
15285	Internet_Engineering_Task_Force	478	298	58	83	2	2	36	0	342	193	23	48	2	2	36	0	0
194340	Internet_Key_Exchange	223	160	11	19	0	0	0	0	121	78	0	5	0	0	0	0	0
15323	Internet_Protocol	1833	1077	516	665	12	11	24	231	1067	499	95	280	2	2	3	0	0
184820	Internet_Research_Task_Force	46	36	1	2	0	0	0	0	38	30	0	1	0	0	0	0	0
48402	Internet_backbone	449	327	63	102	2	2	13	0	253	178	8	45	0	0	0	0	0
359193	Internet_exchange_point	484	311	25	37	0	0	0	0	334	191	9	22	0	0	0	0	0
12057519	Internet_of_things	3031	1368	478	529	34	26	130	3302	2054	727	188	280	18	14	35	462	0
15476	Internet_protocol_suite	2602	1395	562	701	18	14	79	1078	1454	604	95	270	8	6	55	318	0
100245	Internet_service_provider	2183	1285	599	768	46	33	110	3531	1113	568	104	320	6	6	23	42	0
856845	Internet_traffic	263	153	50	77	4	4	10	16	177	89	13	41	2	2	6	0	0
1575082	JSON	2405	1382	283	368	10	10	26	230	1235	571	40	123	2	2	6	0	0
16947	Kerberos_(protocol)	893	626	84	124	2	2	2	0	459	286	11	52	0	0	0	0	0
19752979	LTE_(telecommunication)	2474	1279	255	320	10	8	26	88	1400	560	75	144	6	5	8	25	0
252008	Language_technology	142	42	1	2	0	0	0	0	129	34	0	1	0	0	0	0	0
17933	Latency_(engineering)	414	294	43	70	2	2	2	0	249	159	8	34	2	2	2	0	0
350705	Layer_2_Tunneling_Protocol	349	241	26	42	4	4	4	8	196	118	7	24	0	0	0	0	0
18508	Lightweight_Directory_Access_Protocol	1511	937	206	280	12	10	13	100	705	374	17	96	0	0	0	0	0
6097297	Linux	12936	5281	3161	3040	288	194	2932	556392	8763	2459	1048	1301	122	76	2201	162412	0
9055249	Linux_Foundation	614	290	13	24	2	2	2	0	504	202	6	17	0	0	0	0	0
18016	Lisp_(programming_language)	2273	1110	279	319	26	21	368	7623	1526	566	83	138	16	12	334	3876	0
18996908	Live_streaming	122	45	12	24	0	0	0	0	110	37	10	21	0	0	0	0	0
20668	MAC_address	1877	1039	429	480	30	25	157	3675	929	430	76	189	0	0	0	0	0
2156560	MARID	53	26	2	3	0	0	0	0	42	17	0	1	0	0	0	0	0
13544419	MIMO	1022	453	58	85	0	0	0	0	667	217	16	40	0	0	0	0	0
18977	MINIX	478	329	18	34	0	0	0	0	330	208	7	22	0	0	0	0	0
233488	Machine_learning	2072	1132	288	368	10	9	50	405	1355	581	114	185	8	7	19	98	0
19980	Machine_translation	1502	748	156	199	14	11	47	253	1064	453	68	112	12	9	45	189	0
28266343	Malvertising	113	76	7	11	0	0	0	0	76	48	2	6	0	0	0	0	0
20901	Malware	3602	1910	990	1116	46	37	143	5217	2206	923	214	481	2	2	3	0	0
24960699	MariaDB	521	275	25	41	0	0	0	0	390	168	5	21	0	0	0	0	0
331195	Mass_surveillance	1080	575	57	98	0	0	0	0	709	345	10	56	0	0	0	0	0
225160	Matroska	1150	744	116	151	4	4	8	24	618	353	23	60	0	0	0	0	0
49600241	Micro_Data_Center	71	27	4	7	0	0	0	0	49	22	4	7	0	0	0	0	0
43509183	Microservices	514	238	17	29	2	2	2	0	331	124	7	18	2	2	2	0	0
27416836	Mobile_data_offloading	120	73	6	11	0	0	0	0	87	50	4	9	0	0	0	0	0
44100228	Mobile_edge_computing	59	28	0	0	0	0	0	0	49	22	0	0	0	0	0	0	0
608528	Mozilla_Public_License	301	193	13	24	0	0	0	0	233	135	9	20	0	0	0	0	0
20407	Multicast	650	395	63	90	2	2	9	0	369	195	9	38	0	0	0	0	0
40584315	Multipath_TCP	145	65	2	4	0	0	0	0	122	43	1	3	0	0	0	0	0
20623	Multiprotocol_Label_Switching	1413	822	200	279	2	2	6	0	704	330	28	108	0	0	0	0	0
19545	MySQL	3698	1957	514	646	18	17	79	1207	2288	939	127	277	12	12	69	732	0
30228442	NAT64	90	48	3	6	0	0	0	0	69	27	1	3	0	0	0	0	0
3711679	NETCONF	134	70	6	11	0	0	0	0	73	43	3	7	0	0	0	0	0
21488	Nanotechnology	6920	3338	1567	1689	62	51	273	13821	3451	1339	260	674	6	5	64	295	0
29194241	Network_Automation	45	16	1	2	0	0	0	0	45	16	1	2	0	0	0	0	0
51252	Network_File_System	593	362	67	104	0	0	0	0	405	210	8	45	0	0	0	0	0
159886	Network_Time_Protocol	1068	552	133	158	10	7	172	119	735	294	49	76	4	3	165	30	0
53036	Network_address_translation	1832	1071	339	443	8	8	18	128	980	457	56	183	2	2	12	0	0
38556048	Network_function_virtualization	287	139	10	20	0	0	0	0	222	91	3	13	0	0	0	0	0
85024	Network_layer	447	268	84	105	8	7	20	91	237	129	15	45	0	0	0	0	0
788676	Network_service	134	79	9	18	0	0	0	0	94	51	1	9	0	0	0	0	0
31950932	Next_Generation_Mobile_Networks	121	16	1	2	0	0	0	0	119	14	1	2	0	0	0	0	0
27125334	NixOS	64	41	1	2	0	0	0	0	49	28	0	1	0	0	0	0	0
22747	OSI_model	7226	3646	1762	1993	46	37	197	7141	2975	1057	147	571	6	6	95	486	0
