page_id	title	tot_edits	tot_users	n_reverts	revert_users	mutual_reverts	mutual_reverting_users	M	M_final	tot_edits_reg	tot_users_reg	n_reverts_reg	revert_users_reg	mutual_reverts_reg	mutual_reverting_users_reg	M_reg	M_final_reg	sample_users
669982	Protocolo_criptográfico	50	28	1	2	0	0	0	0	47	25	0	1	0	0	0	0	0
8460765	Protocolo_de_Internet	3	3	1	2	0	0	0	0	3	3	1	2	0	0	0	0	0
13198	Protocolo_de_configuración_dinámica_de_host	984	504	209	253	6	6	23	126	414	172	13	83	0	0	0	0	0
173177	Protocolo_de_control_de_transmisión	655	388	111	162	4	4	7	12	339	174	12	66	0	0	0	0	0
166784	Protocolo_de_iniciación_de_sesión	271	150	18	32	0	0	0	0	162	78	1	13	0	0	0	0	0
286514	Protocolo_de_reserva_de_recursos	61	46	1	2	0	0	0	0	46	34	0	1	0	0	0	0	0
3976	Protocolo_de_transferencia_de_hipertexto	1232	678	337	415	6	5	17	45	593	241	21	129	0	0	0	0	0
205536	Protocolo_de_transporte_en_tiempo_real	87	59	3	4	0	0	0	0	68	48	0	3	0	0	0	0	0
8343619	Protocolo_seguro	11	2	0	0	0	0	0	0	11	2	0	0	0	0	0	0	0
4109	Proveedor_de_servicios_de_Internet	1050	588	184	226	10	10	27	240	472	210	23	89	2	2	2	0	0
706255	Punto_neutro	214	98	18	20	0	0	0	0	139	55	2	7	0	0	0	0	0
2330	Python	1099	592	128	172	6	6	13	66	665	284	17	70	2	2	2	0	0
7696868	QUIC	15	9	0	0	0	0	0	0	14	8	0	0	0	0	0	0	0
261392	Quagga_(enrutador)	29	19	0	0	0	0	0	0	22	14	0	0	0	0	0	0	0
60292	RADIUS	136	103	18	29	0	0	0	0	69	53	0	14	0	0	0	0	0
7688912	RINA	4	3	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0
4347776	RTK_(navegación)	28	17	0	0	0	0	0	0	14	12	0	0	0	0	0	0	0
2457579	Radio_definida_por_software	62	28	2	3	0	0	0	0	59	26	0	2	0	0	0	0	0
2350543	Razonamiento_automático	44	16	2	4	0	0	0	0	43	15	2	4	0	0	0	0	0
66218	Realidad_aumentada	1140	394	172	181	6	6	11	48	808	192	59	88	6	6	11	48	0
67544	Realidad_virtual	1420	544	357	343	14	12	146	1452	853	230	70	130	6	5	93	340	0
2854064	Reconocimiento_del_habla	198	127	20	31	0	0	0	0	133	80	1	15	0	0	0	0	0
107364	Red_de_computadoras	4911	2001	1719	1502	52	44	196	8272	2246	424	114	290	4	4	8	12	0
8465997	Red_de_entrega_de_contenidos	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
5175239	Red_de_telecomunicación	70	37	15	19	0	0	0	0	29	18	0	7	0	0	0	0	0
15864	Red_digital_de_servicios_integrados	575	329	95	134	2	2	2	0	251	129	6	52	2	2	2	0	0
4420638	Red_eléctrica_inteligente	126	55	10	16	0	0	0	0	110	43	8	13	0	0	0	0	0
788007	Red_inalámbrica_mallada	174	89	10	18	0	0	0	0	92	41	0	8	0	0	0	0	0
6346	Red_multipunto	123	77	24	35	2	2	4	0	72	41	2	16	0	0	0	0	0
890596	Red_privada_virtual	1120	667	227	316	2	2	2	0	457	225	15	110	0	0	0	0	0
4966274	Red_superpuesta	39	14	0	0	0	0	0	0	34	10	0	0	0	0	0	0	0
6515587	Redes_definidas_por_software	94	29	2	4	0	0	0	0	49	16	0	2	0	0	0	0	0
285979	Registro_de_dominios	313	156	60	70	6	6	29	162	145	70	15	36	2	2	5	0	0
350199	Rich_Internet_application	266	165	13	23	0	0	0	0	147	81	1	12	0	0	0	0	0
